transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,currency,payment_method,country,order_date,is_returned
60c0ae5b-4581-410e-a65b-e00df1f4224a,C00171,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,paypal,FR,2024-03-31T17:21:00,False
be94f50e-4996-49cc-891a-4fe02c2277d5,C00416,P008,Desk Lamp,Furniture,4,45.99,183.96,EUR,paypal,FR,2024-04-27T01:18:00,False
3f444c71-6115-4655-8cf3-92ecde3310bf,C00264,P001,Laptop Pro 15,Electronics,3,1299.99,3899.97,EUR,crypto,,2024-05-19T15:16:00,True
9b851f75-41e9-4025-96fd-ea4771f44f8e,C00025,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,bank_transfer,US,2024-02-01T11:27:00,False
6d0fc293-d1b0-4fa3-8cd8-231f1d5fa52f,C00255,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,crypto,US,2024-05-12T08:51:00,False
a7201afd-99d9-415d-9c40-a1b0f284a19a,C00093,P007,Webcam HD,Electronics,5,79.99,399.95,EUR,,US,2024-03-23T03:05:00,False
07c9bfda-5860-46f0-a1de-d4345b1bb69c,C00086,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,crypto,US,2024-04-24T01:46:00,False
e55a7a67-f407-42f0-b7d3-aff08bb912c5,C00406,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,credit_card,FR,2024-06-20T20:25:00,False
8745e792-591a-4752-a21d-e5e4560cb407,C00312,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,crypto,FR,2024-02-02T02:15:00,False
1ecbdc37-43e0-4d52-a565-750cbccc4fd3,C00079,P007,Webcam HD,Electronics,-5,79.99,399.95,EUR,crypto,US,2024-04-05T14:48:00,True
4965c008-ad16-4ca3-9ed6-cd5da22b079e,C00143,P006,Keyboard MX,Electronics,4,99.99,399.96,EUR,paypal,FR,2024-01-07T23:11:00,False
2a84c3bf-f10a-490a-a1d5-f7c57a0335cb,C00361,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,crypto,MA,2024-06-05T09:44:00,False
99f58157-c02f-4c4e-9c0b-bef8716ecefa,C00232,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,paypal,ES,2024-04-23T02:51:00,False
c1cb53bf-27c9-4b2f-b410-ccb5e6c25c15,C00282,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,,US,2024-03-17T05:45:00,False
39c91a66-55b7-4d78-87d3-337774d0c206,C00063,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,paypal,,2024-02-05T07:50:00,False
8c61cac7-e183-404d-9f4d-236a9e5f70f4,C00283,P006,Keyboard MX,Electronics,4,99.99,399.96,EUR,paypal,DE,2024-01-23T02:19:00,False
4a5840fc-4bc5-4c20-8182-1dcc5e276218,C00210,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,,FR,2024-02-02T10:41:00,True
0bb9ce77-4808-4e0b-9747-ecd6eef51964,C00400,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,,ES,2024-05-30T05:49:00,False
641047f1-57ab-49dc-ad3c-39ba9dfac117,C00156,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,paypal,MA,2024-03-23T22:14:00,False
679e4271-3ff4-4682-9c4f-abf1e568b1bf,C00326,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,,US,2024-02-02T20:19:00,False
83b9dd8a-7cfd-4cee-bf3c-1e911bc5f565,C00079,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,paypal,ES,2024-06-08T23:57:00,False
0e0a2da4-441c-48c1-9963-df8ac9541071,C00486,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,,US,2024-06-15T06:49:00,False
3745bd6f-ca67-4307-9f71-00441a0651d7,C00280,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,bank_transfer,ES,2024-03-18T15:15:00,False
4acf7210-2c54-4234-9904-01f9f078a4c4,C00031,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,paypal,UK,2024-04-16T15:29:00,False
4f6d4734-da41-40de-aa7e-a84d0014172e,C00441,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,bank_transfer,UK,2024-02-03T11:32:00,False
37276036-dad6-4afc-8cea-ade0409d098f,C00127,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,paypal,FR,2024-01-13T09:24:00,False
8bc50fc7-7117-4076-81ce-34a496bffef6,C00370,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,bank_transfer,MA,2024-02-10T15:32:00,False
acc478a4-b3f3-4969-b3b9-8c2b820dfbcf,C00202,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,,UK,2024-03-02T06:37:00,False
182cf9a7-9757-4dc4-aa2e-909c56c24d24,C00335,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,crypto,US,2024-05-17T00:54:00,False
d9645e45-a63f-415a-8a1e-d06a100a6dfb,C00188,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,credit_card,UK,2024-01-14T18:35:00,False
7a78718a-dace-4917-942c-8021dec70bcb,C00392,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,,US,2024-06-08T21:39:00,False
fe750a1d-c56c-4f90-88a4-4bcadf0192cc,C00174,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,,US,2024-02-06T06:38:00,False
a988d626-0f8f-412e-acca-d943c38abe23,C00171,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,crypto,DE,2024-04-26T04:38:00,False
fd8322bd-55ec-4034-8f62-9b65af9d2e81,C00316,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,bank_transfer,DE,2024-03-27T16:53:00,False
5114a098-1ad7-42ae-b353-4e519ae11d80,C00189,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,bank_transfer,ES,2024-01-29T13:37:00,False
fad10ea6-391a-4c12-b42e-f8978cd72084,C00496,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,,DE,2024-02-28T23:03:00,False
5400f742-0123-4bf5-bea6-36ceb1b61eb7,C00125,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,credit_card,DE,2024-06-28T03:12:00,True
13c5b5ed-c30b-4f8f-a3b7-287ad10e910c,C00211,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,,,2024-06-05T15:55:00,False
9c9415cc-fb4c-40ea-822d-626eed159f84,C00167,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,crypto,DE,2024-04-06T10:11:00,False
3b72c591-f587-4470-83a6-c970bdd4d5b3,C00099,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,paypal,US,2024-05-22T09:14:00,False
6751bb55-56eb-418c-9ecb-3e509a244c4e,C00251,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,bank_transfer,UK,2024-03-30T17:59:00,False
0050a6f0-06ca-4457-a59c-31555d62e3da,C00279,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,crypto,UK,2024-03-29T04:18:00,True
dcafb026-8065-4d46-a91c-c7b1152f5d45,C00336,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,bank_transfer,ES,2024-05-02T06:12:00,False
7562a2e5-6688-4c84-8d2f-9a1f000143d2,C00380,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,,MA,2024-03-03T01:42:00,False
f1886cb4-13b5-4e1f-b0ad-60b2d46f6420,C00170,P004,Standing Desk,Furniture,1,599.99,599.99,EUR,crypto,FR,2024-06-23T04:00:00,False
d04aacc6-1c9c-446e-b371-be3113f81ca6,C00451,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,crypto,UK,2024-06-15T06:48:00,False
f6f6a5b5-e75a-48c9-9b1c-7e8826c91d13,C00119,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,,ES,2024-01-10T05:26:00,False
ecac2acb-4ce8-4cd1-afde-f2f0a7d13775,C00096,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,bank_transfer,FR,2024-01-03T09:36:00,False
20f59be7-51f0-4dc8-8541-d2cec89e7b4e,C00329,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,,DE,2024-05-06T04:54:00,False
2cf59760-28d1-46f5-b2d9-c81dd94cdba5,C00235,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,bank_transfer,ES,2024-02-17T00:47:00,False
94c81d42-b636-4554-8acf-c3531c9d0cdb,C00328,P004,Standing Desk,Furniture,2,599.99,1199.98,EUR,crypto,,2024-04-19T16:20:00,False
de55a794-faf3-4440-ac6f-7876eda61e48,C00480,P003,USB-C Hub,Accessories,2,49.99,99.98,EUR,paypal,FR,2024-03-07T12:15:00,False
a3af0a5f-20b9-42bb-9602-d0154d14c170,C00294,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,credit_card,US,2024-06-16T11:44:00,False
ddf31db5-8fb5-44e6-bf13-13e0faa99377,C00352,P008,Desk Lamp,Furniture,3,45.99,137.97,EUR,,ES,2024-03-20T22:07:00,False
a800b1a6-896a-4209-a936-10681e050504,C00491,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,paypal,UK,2024-02-09T14:47:00,False
9f0ea6e6-c729-4a2e-81e3-32f1f9ba611a,C00423,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,paypal,,2024-03-04T21:48:00,False
baf24ce5-969a-4b31-b9b3-5d52d4763f73,C00040,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,,FR,2024-01-16T17:57:00,False
73063016-7e51-4b4a-9f73-239851c8bf91,C00267,P003,USB-C Hub,Accessories,2,49.99,99.98,EUR,crypto,FR,2024-06-23T06:45:00,False
fcbf60ed-f547-4277-8984-c7635bf44172,C00263,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,crypto,UK,2024-05-24T01:35:00,False
86c58d92-2078-4d8b-82ed-1570964f18af,C00002,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,paypal,DE,2024-01-19T01:27:00,False
defe29f3-8f79-4781-a46f-7d474bd9b3ac,C00242,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,credit_card,US,2024-04-14T05:49:00,False
8b904f84-adc3-4011-8163-dc2aa4a9c0a3,C00196,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,crypto,,2024-04-06T12:05:00,False
b0d99c70-0c32-4b48-b793-d7af565dd48f,C00276,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,crypto,DE,2024-02-02T23:14:00,False
3bfbda3b-4e4f-4cc3-9aa5-159220bf8135,C00279,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,crypto,DE,2024-04-07T07:15:00,False
d9b5f28d-9044-478a-b6eb-0fe30c21f279,C00339,P004,Standing Desk,Furniture,-1,599.99,599.99,EUR,crypto,DE,2024-01-05T07:13:00,True
64081f2b-87b7-4028-9986-0bd11a91679c,C00447,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,MA,2024-01-12T12:28:00,False
bd94640a-ffbb-4260-8f21-8f233eeb04dc,C00149,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,paypal,,2024-05-27T10:36:00,False
9ddcebe1-7afd-46c9-bd49-384aee8943e0,C00074,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,,MA,2024-04-15T09:17:00,True
d140637e-aec8-44d8-b28c-6cf6b655abbf,C00025,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,bank_transfer,ES,2024-06-20T12:50:00,False
59553812-6320-433b-8270-5ad5b77cb575,C00095,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,,UK,2024-03-02T07:19:00,False
5c5facd1-dffe-4184-a23d-a61aa65541a2,C00496,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,crypto,DE,2024-05-15T04:24:00,False
1d11963f-6a7d-43f1-afd1-1d3853ef78e5,C00048,P002,Wireless Mouse,Electronics,4,29.99,119.96,EUR,,ES,2024-02-18T01:17:00,False
e5300077-5527-48ae-80af-592b41b6e769,C00390,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,,ES,2024-06-20T17:13:00,False
54654f86-ddf1-467a-ab2b-e814f2846665,C00008,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,paypal,MA,2024-01-31T23:48:00,False
a8317a57-91ef-442d-9c66-4e4b708bbab9,C00283,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,bank_transfer,,2024-03-13T12:29:00,False
e2bcedaf-cfa5-4b74-8ff8-5f458bbcc4f6,C00255,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,crypto,FR,2024-04-30T10:58:00,False
b803f5d1-7d18-45e7-8772-cbb0e6b63a0b,C00380,P001,Laptop Pro 15,Electronics,5,1299.99,6499.95,EUR,paypal,FR,2024-03-07T17:59:00,False
b887a5db-dfea-4d75-87aa-4d0790b42793,C00118,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,crypto,DE,2024-03-03T15:35:00,False
c79c0f6a-4e83-4f5e-abf9-b6c886243d72,C00329,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,crypto,UK,2024-02-13T23:50:00,False
e0c31f8f-a9d0-47b1-b001-246cb389cacf,C00278,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,credit_card,DE,2024-01-09T02:52:00,False
ab1923a2-3944-46e9-a915-dccb88be6b9f,C00119,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,credit_card,ES,2024-02-08T00:13:00,False
98905f49-4bfb-4630-8338-99a49e49a2ac,C00273,P008,Desk Lamp,Furniture,-4,45.99,183.96,EUR,,UK,2024-01-04T00:33:00,False
dfd09f16-6d34-4f79-887c-f013b9380891,C00358,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,crypto,,2024-02-15T03:58:00,False
4b2fc41f-21ca-4899-823c-e969e688f593,C00418,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,bank_transfer,US,2024-04-11T02:23:00,False
895f34e3-8222-46c9-9c53-acda81945787,C00424,P004,Standing Desk,Furniture,2,599.99,1199.98,EUR,credit_card,ES,2024-06-15T01:05:00,False
06ae5bec-6ee2-40f5-af8d-830fa6391cc9,C00360,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,paypal,FR,2024-05-07T13:41:00,False
114b55fc-feee-424c-9306-e907aa61ae5a,C00118,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,paypal,,2024-06-26T18:30:00,False
cd87ed81-b1c1-47f3-a1c5-da10945f6a4a,C00017,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,paypal,,2024-03-21T00:13:00,False
3966b939-9d8e-4eb4-a21b-11c1a0b9e03d,C00289,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,paypal,DE,2024-04-09T21:57:00,False
f0254866-5652-4e74-b518-6ac389a1802e,C00499,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,bank_transfer,FR,2024-01-26T13:14:00,False
fe5fcc31-9acb-4b24-bd4f-531d2ca06920,C00140,P007,Webcam HD,Electronics,-3,79.99,239.97,EUR,crypto,UK,2024-02-28T11:35:00,False
7d4cf86c-c162-4734-9885-fa250960b152,C00152,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,paypal,ES,2024-01-19T02:17:00,False
6e77d0b6-1794-420d-b4b2-7265b5070e4e,C00055,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,credit_card,FR,2024-03-19T14:23:00,False
f56376ad-95be-4720-8d07-2e060b3036ac,C00286,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,,DE,2024-04-14T03:01:00,False
6e6a27a0-7784-471a-b9d6-fd91146fa842,C00212,P006,Keyboard MX,Electronics,-4,99.99,399.96,EUR,crypto,,2024-01-22T23:57:00,False
87748b79-c391-416c-853a-c87b57690609,C00351,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,crypto,MA,2024-02-05T08:19:00,False
a28dc753-5d8b-4016-8745-31303af49bc8,C00154,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,crypto,,2024-01-20T11:16:00,False
ca88fc1f-09cf-4ad9-9d10-514f027d588b,C00235,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,MA,2024-03-18T00:25:00,False
e411da99-efb7-4be9-98b2-60620c3d3ad8,C00418,P006,Keyboard MX,Electronics,4,99.99,399.96,EUR,,MA,2024-03-17T10:38:00,False
2bebfce3-0249-493a-997f-e2123ddb7a8c,C00496,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,bank_transfer,US,2024-06-26T20:31:00,False
0796600e-c2b2-41b3-93c9-77e25557c5f0,C00403,P006,Keyboard MX,Electronics,4,99.99,399.96,EUR,crypto,US,2024-01-30T18:12:00,False
c043329a-efcc-4697-aa47-90ea07bdea9b,C00108,P001,Laptop Pro 15,Electronics,4,1299.99,5199.96,EUR,crypto,,2024-03-15T22:04:00,False
33511b5d-c3af-4bfd-9aaa-2742f40ac023,C00156,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,paypal,US,2024-06-17T04:45:00,False
8625e3fd-1474-45fc-97f3-1872c1651d6f,C00206,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,,DE,2024-06-26T13:34:00,True
04586c69-f6da-4990-9a1f-93b013c3fab4,C00337,P002,Wireless Mouse,Electronics,1,29.99,29.99,EUR,bank_transfer,MA,2024-06-14T19:02:00,False
71d578ed-ca2a-46d3-a35b-b3d6bd4634ff,C00221,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,credit_card,FR,2024-01-26T08:14:00,False
c6ce650d-9501-4476-962e-904ed7ee2e86,C00238,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,,ES,2024-05-08T04:22:00,False
3f12c7cf-2503-42cf-9574-02b796336de0,C00044,P005,Monitor 27inch,Electronics,4,399.99,1599.96,EUR,credit_card,,2024-02-06T11:19:00,False
6972af78-3abe-441d-9ab0-7a23d8c970b5,C00225,P008,Desk Lamp,Furniture,3,45.99,137.97,EUR,crypto,US,2024-01-18T09:02:00,False
f38e218a-169e-4923-b06d-ba626be83977,C00085,P006,Keyboard MX,Electronics,1,99.99,99.99,EUR,paypal,DE,2024-02-14T17:10:00,False
307a5f9e-c30b-4bc1-b0f7-ab5e4b7aca3e,C00323,P008,Desk Lamp,Furniture,2,45.99,91.98,EUR,paypal,MA,2024-06-12T21:27:00,False
d4d20fd3-4735-4de3-8308-8af558edb47c,C00200,P004,Standing Desk,Furniture,4,599.99,2399.96,EUR,credit_card,ES,2024-02-24T06:17:00,False
8ba4f339-80ec-4aa0-8a10-3402b4464247,C00447,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,,MA,2024-04-03T10:12:00,False
2cac337c-f884-4347-bab3-957b712b9cf4,C00161,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,,UK,2024-06-05T12:37:00,False
0b12168a-b7b4-48c3-adcb-715ce50cd964,C00345,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,bank_transfer,DE,2024-05-31T02:43:00,False
5c6fc8d7-2615-4616-a0e7-d90e46b562de,C00356,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,paypal,DE,2024-04-09T13:38:00,False
96d5146a-79f0-454b-89fc-df4a0b16ecee,C00356,P003,USB-C Hub,Accessories,4,49.99,199.96,EUR,paypal,DE,2024-02-12T15:18:00,False
7d5c0da8-b966-425e-bf8d-9fa24174b85e,C00184,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,UK,2024-02-04T06:52:00,False
79ef837b-8a46-4311-ad49-10c6837f4228,C00213,P008,Desk Lamp,Furniture,4,45.99,183.96,EUR,crypto,UK,2024-02-12T02:36:00,True
c5fc01c6-6e2b-4e59-b428-788c4aa28bc9,C00276,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,bank_transfer,MA,2024-04-27T18:47:00,False
3e381472-6981-4581-8e89-38b9e3bf3182,C00397,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,,,2024-04-03T17:52:00,False
21f139d4-e60e-42a0-b0db-d0e3b353aa13,C00218,P008,Desk Lamp,Furniture,5,45.99,229.95,EUR,credit_card,ES,2024-06-16T07:19:00,False
cd6fd61a-4cbe-4f57-98d4-90d4a85fc886,C00045,P005,Monitor 27inch,Electronics,3,399.99,1199.97,EUR,crypto,,2024-01-31T07:13:00,False
5e11fb6f-2f65-472e-a748-60e0b867a752,C00085,P006,Keyboard MX,Electronics,5,99.99,499.95,EUR,,MA,2024-02-22T06:51:00,True
514905cb-06df-401d-98aa-7e5c5f9c26e8,C00166,P005,Monitor 27inch,Electronics,5,399.99,1999.95,EUR,bank_transfer,US,2024-05-26T08:54:00,False
5b7715b8-5849-467e-a502-0b4df62c30a7,C00403,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,crypto,FR,2024-03-11T20:08:00,False
e70c4a33-570f-4f13-9679-13006641bca9,C00390,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,crypto,UK,2024-02-06T18:40:00,False
42bc053f-d7b5-4654-8288-8fe9f46d739b,C00451,P008,Desk Lamp,Furniture,1,45.99,45.99,EUR,credit_card,UK,2024-05-11T23:17:00,False
d7e2b807-1b88-4bde-9c31-984d0715355a,C00002,P008,Desk Lamp,Furniture,4,45.99,183.96,EUR,credit_card,ES,2024-04-27T20:42:00,False
46b47579-18aa-4082-a4ee-b4734cc97aff,C00423,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,paypal,UK,2024-03-09T10:53:00,False
5ee37291-04f8-4e4c-a73a-819b989164aa,C00404,P003,USB-C Hub,Accessories,5,49.99,249.95,EUR,bank_transfer,ES,2024-01-13T01:06:00,False
3189abab-8a3b-4981-9e02-8c6ea9fd39fa,C00081,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,crypto,UK,2024-01-01T13:12:00,False
77aa68c7-3fc2-4ca9-a702-2cece9e62524,C00449,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,bank_transfer,FR,2024-06-16T11:16:00,False
a2e4b358-b6b5-4870-8a08-05255977a80e,C00157,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,paypal,UK,2024-06-16T02:45:00,False
8b8e4f99-a5bd-4043-bd55-e36459716223,C00266,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,crypto,FR,2024-01-03T22:21:00,False
0f14b5cb-bb4a-4d87-9d30-189d8ca9aff0,C00118,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,crypto,FR,2024-01-27T03:20:00,False
be1625d9-3352-4f94-90c2-8f9671d5e229,C00347,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,paypal,FR,2024-05-15T18:00:00,False
29796efb-172b-471e-864a-ed2a230ded7e,C00078,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,crypto,DE,2024-06-24T14:55:00,False
acfbcaaf-277a-4a73-b23e-6c5dcff0e309,C00197,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,bank_transfer,UK,2024-03-21T04:15:00,False
c8111d60-f08a-4246-a38b-d0a0c2cb1c18,C00338,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,bank_transfer,MA,2024-05-12T19:32:00,False
2bee2a85-657f-494a-b295-bc82fdaa312f,C00058,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,paypal,UK,2024-06-12T19:04:00,False
ad2d7a78-935a-4389-bfae-620f0acbc42b,C00441,P006,Keyboard MX,Electronics,3,99.99,299.97,EUR,,UK,2024-04-03T17:43:00,False
94e1f07c-882b-459f-85f8-14b59882b077,C00008,P002,Wireless Mouse,Electronics,1,29.99,29.99,EUR,bank_transfer,MA,2024-01-11T01:50:00,False
848534ff-8ae4-4f41-a0d5-e01761bf85f7,C00043,P007,Webcam HD,Electronics,4,79.99,319.96,EUR,,DE,2024-06-06T04:17:00,False
1456714b-f997-450c-b96a-75654736c83d,C00201,P004,Standing Desk,Furniture,2,599.99,1199.98,EUR,,ES,2024-06-15T21:41:00,True
ee7bdc33-545a-4223-9b10-1de0571e05ba,C00474,P004,Standing Desk,Furniture,1,599.99,599.99,EUR,crypto,FR,2024-04-26T19:38:00,True
d6b1db98-5270-4277-b848-46a842770952,C00071,P003,USB-C Hub,Accessories,-1,49.99,49.99,EUR,credit_card,MA,2024-05-07T11:33:00,False
5730220d-4c44-4364-8df6-e4393f676ad9,C00384,P005,Monitor 27inch,Electronics,2,399.99,799.98,EUR,bank_transfer,ES,2024-01-31T00:21:00,False
58a8d9fa-eae8-4c6e-ab37-b139b74d2311,C00296,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,credit_card,UK,2024-04-26T16:23:00,True
babdfe61-a224-47ad-a88e-038a80fd1909,C00396,P003,USB-C Hub,Accessories,3,49.99,149.97,EUR,credit_card,DE,2024-06-21T23:07:00,False
5e73d387-4d2a-4537-9c0b-18eb3f8084cc,C00242,P001,Laptop Pro 15,Electronics,1,1299.99,1299.99,EUR,bank_transfer,UK,2024-02-08T05:59:00,False
bc5896b4-051e-4910-a7eb-9e34827883cf,C00214,P007,Webcam HD,Electronics,2,79.99,159.98,EUR,bank_transfer,US,2024-01-20T18:23:00,False
69ce41a3-0ad8-45ba-97ff-72f504070da5,C00265,P001,Laptop Pro 15,Electronics,2,1299.99,2599.98,EUR,credit_card,UK,2024-01-18T14:55:00,False
08cc9161-adde-4872-b4ba-b849e61a1535,C00005,P006,Keyboard MX,Electronics,1,99.99,99.99,EUR,bank_transfer,MA,2024-03-15T18:50:00,False
8e4ea454-e310-4fa9-a598-a7a2f50dfc53,C00253,P008,Desk Lamp,Furniture,3,45.99,137.97,EUR,paypal,ES,2024-05-19T07:09:00,True
5000cf08-bce7-4699-8937-3137d5848a94,C00430,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,credit_card,US,2024-01-01T21:24:00,False
3b2b84ea-8474-45b1-8719-5c609a83a77e,C00122,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,crypto,UK,2024-01-16T04:45:00,False
33429364-7adf-475d-8270-65d04b9c6429,C00459,P004,Standing Desk,Furniture,5,599.99,2999.95,EUR,bank_transfer,UK,2024-01-22T18:06:00,False
4db4a0ee-cf47-4008-9903-87385960c956,C00032,P007,Webcam HD,Electronics,1,79.99,79.99,EUR,crypto,ES,2024-02-03T07:18:00,False
e5b68317-ff96-410f-bddc-d7b516c8b04f,C00140,P007,Webcam HD,Electronics,3,79.99,239.97,EUR,paypal,FR,2024-02-21T04:49:00,False
1bedd1e0-bed5-4539-b295-3232ba99304b,C00161,P002,Wireless Mouse,Electronics,2,29.99,59.98,EUR,crypto,FR,2024-05-17T11:49:00,False
fef01f9c-4990-4455-b36c-c01cb4b5b095,C00414,P005,Monitor 27inch,Electronics,1,399.99,399.99,EUR,bank_transfer,,2024-06-29T22:38:00,True
69aabf8b-856f-4642-93bb-b2f80b0e8a53,C00128,P006,Keyboard MX,Electronics,2,99.99,199.98,EUR,bank_transfer,UK,2024-05-11T01:43:00,False
1b37dea6-c096-4922-a1c4-f6fb64cbbdb7,C00438,P003,USB-C Hub,Accessories,1,49.99,49.99,EUR,crypto,DE,2024-05-20T07:06:00,False
b46a271c-e3c4-4944-b996-1bdcbb9d89ca,C00426,P003,USB-C Hub,Accessories,-1,49.99,49.99,EUR,paypal,MA,2024-02-20T12:23:00,False
6af330d2-cca5-48a4-be46-11fe7248a282,C00470,P002,Wireless Mouse,Electronics,5,29.99,149.95,EUR,credit_card,FR,2024-01-17T06:57:00,False
887362a2-a7e7-4040-a729-2ff927762296,C00483,P002,Wireless Mouse,Electronics,3,29.99,89.97,EUR,crypto,FR,2024-02-13T18:27:00,False
